Englander,Lawrence A. Englander,"Mississauga, Ontario",Order of Canada
Engle,Robert P. Engle,"Yellowknife, Northwest Territories",Order of Canada
English,John Richard English,"Waterloo, Ontario",Order of Canada
Enkin,Maxwell E. Enkin,"Toronto, Ontario",Order of Canada
Enns,J.H. Enns,"Winnipeg, Manitoba",Order of Canada
Enright,Angela Enright,"Victoria, British Columbia",Order of Canada
Enright,Robert Enright,"Winnipeg, Manitoba",Order of Canada
Eon,Suzanne Eon,"Lac St-Charles, Quebec",Order of Canada
Epp,Arthur Jacob Epp,"Calgary, Alberta",Order of Canada
Eppich,Helmut M. Eppich,"Richmond, British Columbia",Order of Canada
Epstein,William Epstein,"New York, New York",Order of Canada
Erasmus,Georges Henry Erasmus,"Yellowknife, Northwest Territories",Order of Canada
Erickson,Arthur C. Erickson,"Vancouver, British Columbia",Order of Canada
Eriksen,Maria K. Eriksen,"Calgary, Alberta",Order of Canada
Esaw,John (Johnny) Esaw,"Toronto, Ontario",Order of Canada
Esposito,Phil Esposito,"Tampa , Florida",Order of Canada
Estey,Willard Z. Estey,"Toronto, Ontario",Order of Canada
Ethell,Donald Stewart Ethell,"Calgary, Alberta",Order of Canada
Etherington,Brian P. Etherington,"Toronto, Ontario",Order of Canada
Etkin,Bernard Etkin,"North York, Ontario",Order of Canada
Etrog,Sorel Etrog,"Toronto, Ontario",Order of Canada
Evaluarjuk,Mark Evaluarjuk,"Igloolik, Nunavut",Order of Canada
Evans,Brian Llewellyn Evans,"Edmonton, Alberta",Order of Canada
Evans,Gregory Thomas Evans,"Toronto, Ontario",Order of Canada
Evans,John Robert Evans,"Toronto, Ontario",Order of Canada
Evans,Robert G. Evans,"Vancouver, British Columbia",Order of Canada
Everitt,Marcelle Everitt,"Montréal, Quebec",Order of Canada
Evers,Muni S. Evers,"New Westminster, British Columbia",Order of Canada
Eyton,J. Trevor Eyton,"Ottawa, Ontario",Order of Canada
Fabian,Mary (Hennebury) Fabian,"St. John's, Newfoundland and Labrador",Order of Canada
Fabro,Ronald (Sam) A. Fabro,"Winnipeg, Manitoba",Order of Canada
Fafard,Joe Fafard,"Lumsden, Saskatchewan",Order of Canada
Fafard,Pierre Fafard,"Montmagny, Quebec",Order of Canada
Fagan,Frank F. Fagan,"St. John's, Newfoundland and Labrador",Order of Canada
Fahlman,Lila Sied Ameen Fahlman,"Edmonton, Alberta",Order of Canada
Fahrni,Gordon S. Fahrni,"Vancouver, British Columbia",Order of Canada
Fairclough,Ellen Louks Fairclough,"Hamilton, Ontario",Order of Canada
Fairfax,Donald E. Fairfax,"Dartmouth, Nova Scotia",Order of Canada
Fairley,Barker Fairley,"Toronto, Ontario",Order of Canada
Fairweather,R. Gordon L. Fairweather,"Rothesay, New Brunswick",Order of Canada
Falardeau,Jean-Charles Falardeau,"Sainte-Foy, Quebec",Order of Canada
Falk,Gathie Falk,"Vancouver, British Columbia",Order of Canada
Fallis,Mary Lou Fallis,"Toronto, Ontario",Order of Canada
Fanning,Anne Fanning,"Edmonton, Alberta",Order of Canada
Fanning,John Fanning,"Dundas, Ontario",Order of Canada
Faribault,Marcel Faribault,"Montréal, Quebec",Order of Canada
Farley,Joanne Farley,"Pointe-Claire, Quebec",Order of Canada
Farlinger,William Alexander Farlinger,"Burlington, Ontario",Order of Canada
Farmer,Alfred W. Farmer,"Toronto, Ontario",Order of Canada
Farmer,Kenneth P. Farmer,"Montréal, Quebec",Order of Canada
Farnon,Robert Farnon,Guernsey,Order of Canada
Farrally-Ripley,Betty Farrally-Ripley,"Kelowna, British Columbia",Order of Canada
Farrar,Clarence B. Farrar,"Toronto, Ontario",Order of Canada
Faucher,Françoise Faucher,"Montréal, Quebec",Order of Canada
Faucher,Josée Faucher,"Laval, Quebec",Order of Canada
Fauteux,Gérald Fauteux,"Mont-Royal, Quebec",Order of Canada
Favreau,Marc Favreau,"Montréal, Quebec",Order of Canada
Fazio,Paul Fazio,"Pointe-Claire, Quebec",Order of Canada
Fedak,Wasyly Fedak,"Winnipeg, Manitoba",Order of Canada
Fedoruk,Sylvia Olga Fedoruk,"Saskatoon, Saskatchewan",Order of Canada
Feheregyhazi,Tibor Feheregyhazi,"Saskatoon, Saskatchewan",Order of Canada
Feindel,William Feindel,"Montréal, Quebec",Order of Canada
Feldbrill,Victor Feldbrill,"Toronto, Ontario",Order of Canada
Feldman,Zane Feldman,"Edmonton, Alberta",Order of Canada
Felesky,Brian A. Felesky,"Calgary, Alberta",Order of Canada
Felesky,Stephanie L. Felesky,"Calgary, Alberta",Order of Canada
Fell,Anthony S. Fell,"Toronto, Ontario",Order of Canada
Fell,Fraser Matthews Fell,"Toronto, Ontario",Order of Canada
Fellegi,Ivan Peter Fellegi,"Ottawa, Ontario",Order of Canada
Fellows,Terence Rae Fellows,"West Vancouver, British Columbia",Order of Canada
Fenety,Jack T.H. Fenety,"Fredericton, New Brunswick",Order of Canada
Feniak,Elizabeth Feniak,"Winnipeg, Manitoba",Order of Canada
Fenwick,Kathleen Fenwick,"Ottawa, Ontario",Order of Canada
Ferguson,Bunny Ferguson,"Edmonton, Alberta",Order of Canada
Ferguson,Edith A. Ferguson,"Toronto, Ontario",Order of Canada
Ferguson,Edra Sanders Ferguson,"Toronto, Ontario",Order of Canada
Ferguson,George Gordon Ferguson,"Fredericton, New Brunswick",Order of Canada
Ferguson,Ivan Graeme Ferguson,"Baysville, Ontario",Order of Canada
Ferguson,Max Ferguson,"Cobourg, Ontario",Order of Canada
Ferguson,Maynard Ferguson,"Ventura, California",Order of Canada
Ferguson,Robert R. Ferguson,"Fort Qu'Appelle, Saskatchewan",Order of Canada
Fergusson,C. Bruce Fergusson,"Halifax, Nova Scotia",Order of Canada
Fergusson,Muriel Fergusson,"Fredericton, New Brunswick",Order of Canada
Ferland,Jean-Pierre Ferland,"Montréal, Quebec",Order of Canada
Ferland,Marcien Ferland,"La Salle, Manitoba",Order of Canada
Ferlatte,Aurèle Ferlatte,"Dalhousie, New Brunswick",Order of Canada
Ferlatte,Georgette Ferlatte,"Campbellton, New Brunswick",Order of Canada
Fernet Gervais,Solange Fernet Gervais,"Hérouxville, Quebec",Order of Canada
Fernet-Martel,Florence Fernet-Martel,"Montréal, Quebec",Order of Canada
Ferns,W. Paterson Ferns,"Victoria, British Columbia",Order of Canada
Fialkowska,Janina Fialkowska,"Weston, Connecticut",Order of Canada
Ficocelli,Vincenzo Ficocelli,"Kelowna, British Columbia",Order of Canada
Fielding,Cecil Fielding,"Lively, Ontario",Order of Canada
Fierheller,George A. Fierheller,"Toronto, Ontario",Order of Canada
Filiatrault,Denise Filiatrault,"Montréal, Quebec",Order of Canada
Filion,Gérard Filion,"Saint-Bruno, Quebec",Order of Canada
Filion,Hervé Filion,"Angers, Quebec",Order of Canada
Filion,Philippe Filion,"Shawinigan, Quebec",Order of Canada
Fillier,Eugenie B. Fillier,"Roddickton, Newfoundland and Labrador",Order of Canada
Filmon,Gary Filmon,"Winnipeg, Manitoba",Order of Canada
Findley,Timothy Findley,"Stratford, Ontario",Order of Canada
Finkelman,Jacob Finkelman,"Edmonton, Alberta",Order of Canada
Finkelstein,Bernard Finkelstein,"Toronto, Ontario",Order of Canada
Finlay,A. Joy Finlay,"Victoria, British Columbia",Order of Canada
Finlay,B. Brett Finlay,"Vancouver, British Columbia",Order of Canada
Finlayson,Thelma Finlayson,"Burnaby, British Columbia",Order of Canada
Finn,Gilbert Finn,"Dieppe, New Brunswick",Order of Canada
Firth,Douglas Firth,"Willowdale, Ontario",Order of Canada
Firth,Sharon Anne Firth,"Yellowknife, Northwest Territories",Order of Canada
Firth,Shirley Firth,CHIRENS,Order of Canada
Fischman,Sheila Leah Fischman,"Montréal, Quebec",Order of Canada
Fiset,Edouard Fiset,"Westmount, Quebec",Order of Canada
Fish,Aileen A.H. Fish,"Calgary, Alberta",Order of Canada
Fisher,Hugh Fisher,"Pemberton, British Columbia",Order of Canada
Fisher,John W. Fisher,"Toronto, Ontario",Order of Canada
Fisher,Lenah Fisher,"Cobourg, Ontario",Order of Canada
Fisher,Philip S. Fisher,"Westmount, Quebec",Order of Canada
Fisher,Sidney Thomson Fisher,"Ottawa, Ontario",Order of Canada
Fisher,W. Allen Fisher,"Barrie, Ontario",Order of Canada
Fiske,John R. Fiske,"Halifax, Nova Scotia",Order of Canada
Fitzgerald,Mel Fitzgerald,"St. John's, Newfoundland and Labrador",Order of Canada
Fitzgerald,William Fitzgerald,"St. Anthony, Newfoundland and Labrador",Order of Canada
FitzGibbon,Gerald Michael FitzGibbon,"Ottawa, Ontario",Order of Canada
Flahiff,George B. Flahiff,"Toronto, Ontario",Order of Canada
Flanagan,Noreen Flanagan,"Medicine Hat, Alberta",Order of Canada
Fleck,James Douglas Fleck,"Willowdale, Ontario",Order of Canada
Flemington,W.T. Ross Flemington,"Belleville, Ontario",Order of Canada
Flemming,Aida Flemming,"Fredericton, New Brunswick",Order of Canada
Flemming,Brian Flemming,"Halifax, Nova Scotia",Order of Canada
Flemming,John G. Flemming,"Dartmouth, Nova Scotia",Order of Canada
Fletcher,Stephen M. Fletcher,"Hamilton, Ontario",Order of Canada
Flett,Leonard G. Flett,"Winnipeg, Manitoba",Order of Canada
Fleury,Marielle Fleury,"Brome, Quebec",Order of Canada
Flewwelling,F. Morris Flewwelling,"Red Deer, Alberta",Order of Canada
Flood,A. L. Flood,"Toronto, Ontario",Order of Canada
Flood,George M. Flood,"Saint John, New Brunswick",Order of Canada
Flood,Lawrence Batiste Flood,"Shawville, Quebec",Order of Canada
Flynn,Bessie Flynn,"Forteau, Newfoundland and Labrador",Order of Canada
Flynn,Jacques Flynn,"Québec, Quebec",Order of Canada
Fogwell,Frank D. Fogwell,"Norland, Ontario",Order of Canada
Folinsbee,Robert Edward Folinsbee,"Nanticoke, Ontario",Order of Canada
Folkestone,Folke Gunnar S. Folkestone,"Flin Flon, Manitoba",Order of Canada
Forbes,Kenneth K. Forbes,"Willowdale, Ontario",Order of Canada
Ford,Joan Ford,"Vancouver, British Columbia",Order of Canada
Ford,Marguerite Ford,"Vancouver, British Columbia",Order of Canada
Ford,Robert A.D. Ford,St-Sylvestre-Pragoulin,Order of Canada
Forest,Gérard Forest,"Joliette, Quebec",Order of Canada
Forest,Jean Beatrice Forest,"Victoria, British Columbia",Order of Canada
Forget,Claude E. Forget,"Montréal, Quebec",Order of Canada
Forget,Maurice Forget,"Montréal, Quebec",Order of Canada
Forrestall,Thomas De Vany Forrestall,"Dartmouth, Nova Scotia",Order of Canada
Forrester,Maureen Forrester,"Toronto, Ontario",Order of Canada
Forsey,Eugene Alfred Forsey,"Ottawa, Ontario",Order of Canada
Forst,Judith D. Forst,"Port Moody, British Columbia",Order of Canada
Forster,R. Roy Forster,"Vancouver, British Columbia",Order of Canada
Forsyth,Malcolm Forsyth,"Edmonton, Alberta",Order of Canada
Fortier,Claude Fortier,"Ste-Foy, Quebec",Order of Canada
Fortier,D'Iberville Fortier,"Ottawa, Ontario",Order of Canada
Fortier,Jacques E. Fortier,"Québec, Quebec",Order of Canada
Fortier,L. Yves Fortier,"Montréal, Quebec",Order of Canada
Fortier,Louis Fortier,"Québec, Quebec",Order of Canada
Fortier,Yves O. Fortier,"Ottawa, Ontario",Order of Canada
Foss,Charles Henry Foss,"Saint John, New Brunswick",Order of Canada
Foster,David W. Foster,"Malibu, California",Order of Canada
Foster,Harry E. Foster,"Oakville, Ontario",Order of Canada
Foucreault,Lucien Foucreault,"Longueuil, Quebec",Order of Canada
Fouks,Arthur Fouks,"Vancouver, British Columbia",Order of Canada
Foulkes,Charles Foulkes,"Ottawa, Ontario",Order of Canada
Fountain,Fred S. Fountain,"Halifax, Nova Scotia",Order of Canada
Fournier,Guy Fournier,"Saint-Paul d'Abbotsford, Quebec",Order of Canada
Fournier,Jean Arthur Fournier,"Westmount, Quebec",Order of Canada
Fournier,L. Jean Fournier,"Cap-de-la-Madeleine, Quebec",Order of Canada
Fournier,Marguerite Fournier,"Prince Albert, Saskatchewan",Order of Canada
Fournier,Paul M. Fournier,"Musquodoboit Harbour, Nova Scotia",Order of Canada
Fouron,Jean-Claude Fouron,"Montréal, Quebec",Order of Canada
Fowke,Edith Fulton Fowke,"Toronto, Ontario",Order of Canada
Fowler,Robert H. Fowler,"Weston, Ontario",Order of Canada
Fowler,Robert M. Fowler,"Montreal, Quebec",Order of Canada
Fowles,John Verner Fowles,"West Bolton, Quebec",Order of Canada
Fox,John Fox,"Calgary, Alberta",Order of Canada
Fox,Michael J. Fox,"New York, New York",Order of Canada
Fox,Paul Wesley Fox,"Toronto, Ontario",Order of Canada
Fox,Terrance Stanley Fox,"Port Coquitlam, British Columbia",Order of Canada
Fox-Decent,Waldron N. Fox-Decent,"Winnipeg, Manitoba",Order of Canada
Franca,Celia Franca,"Ottawa, Ontario",Order of Canada
Francis,Dorothy Maquabeak Francis,"Langley, British Columbia",Order of Canada
Francoeur,Jacques-G. Francoeur,"Westmount, Quebec",Order of Canada
Francoeur,Jeannette L. Francoeur,"Dorval, Quebec",Order of Canada
Francolini,Geno F. Francolini,"London, Ontario",Order of Canada
Frankel,Ruth Frankel,"Toronto, Ontario",Order of Canada
Franklin,Colin A. Franklin,"Nepean, Ontario",Order of Canada
Franklin,Mitchell Franklin,"Bains Corner, New Brunswick",Order of Canada
Franklin,Ursula Martius Franklin,"Toronto, Ontario",Order of Canada
Franssen,Margot Franssen,"Toronto, Ontario",Order of Canada
Frantisak,Frank Frantisak,"Etobicoke, Ontario",Order of Canada
Frappier,Armand Frappier,"Laval, Quebec",Order of Canada
Fraser,Anne Archibald Fraser,"Victoria, British Columbia",Order of Canada
Fraser,Barbara Jean Fraser,"Calgary, Alberta",Order of Canada
Fraser,David Fraser,"Vancouver, British Columbia",Order of Canada
Fraser,F. Clarke Fraser,"Bear River, Nova Scotia",Order of Canada
Fraser,Felix R. Blache Fraser,"Edmonton, Alberta",Order of Canada
Fraser,John Allen Fraser,"Whistler, British Columbia",Order of Canada
Fraser,John Anderson Fraser,"Toronto, Ontario",Order of Canada
Fraser,John Foster Fraser,"Winnipeg, Manitoba",Order of Canada
Fraser,Roderick D. Fraser,"Kingston, Ontario",Order of Canada
Frazee,Rowland C. Frazee,"Montréal, Quebec",Order of Canada
Fréchette,Louise Fréchette,"Montréal, Quebec",Order of Canada
Fréchette,Pierre Fréchette,"Lévis, Quebec",Order of Canada
Frecker,George A. Frecker,"St. John's, Newfoundland and Labrador",Order of Canada
Fredlund,Delwyn George Fredlund,"Saskatoon, Saskatchewan",Order of Canada
Freed,Gerald L. Freed,"Windsor, Ontario",Order of Canada
Freedman,Harry Freedman,"Toronto, Ontario",Order of Canada
Freedman,Samuel Freedman,"Winnipeg, Manitoba",Order of Canada
Freedman,Samuel O. Freedman,"Westmount, Quebec",Order of Canada
Freeman,Laurence Freeman,London,Order of Canada
Freeman,Myra A. Freeman,"Halifax, Nova Scotia",Order of Canada
Freer,Shirley Freer,"Bedford, Nova Scotia",Order of Canada
Freiman,Lawrence Freiman,"Ottawa, Ontario",Order of Canada
French,David Benson French,"Toronto, Ontario",Order of Canada
French,J. Barry French,"Oakville, Ontario",Order of Canada
Freschi,Bruno B. Freschi,"Point Roberts, WA",Order of Canada
Friedland,Martin L. Friedland,"Toronto, Ontario",Order of Canada
Friesen,Eira (Babs) Friesen,"Winnipeg, Manitoba",Order of Canada
Friesen,Henry G. Friesen,"Winnipeg, Manitoba",Order of Canada
Friesen,John K. Friesen,"Vancouver, British Columbia",Order of Canada
Friggstad,Olaf Friggstad,"Frontier, Saskatchewan",Order of Canada
Frisby,Donald Frisby,"Kirkland Lake, Ontario",Order of Canada
Frith,Royce Frith,"Vancouver, British Columbia",Order of Canada
Frize,Monique Aubry Frize,"Ottawa, Ontario",Order of Canada
Frost,Leslie M. Frost,"Lindsay, Ontario",Order of Canada
Frum,Barbara Frum,"Toronto, Ontario",Order of Canada
Frum,Murray Frum,"Toronto, Ontario",Order of Canada
Frye,Northrop Frye,"Toronto, Ontario",Order of Canada
Fryer,John Leslie Fryer,"Victoria, British Columbia",Order of Canada
Fuga,Olga Fuga,"Winnipeg, Manitoba",Order of Canada
Fugère,Jean-Paul Fugère,"Montréal, Quebec",Order of Canada
Fugère,Paul Fugère,"Québec, Quebec",Order of Canada
Fulford,Robert Fulford,"Toronto, Ontario",Order of Canada
Fullerton,Douglas H. Fullerton,"Ottawa, Ontario",Order of Canada
Fulton,E. Margaret Fulton,"Salt Spring Island, British Columbia",Order of Canada
Fulton,Edmund Davie Fulton,"Vancouver, British Columbia",Order of Canada
Fulton,Lockhart Ross Fulton,"Birtle, Manitoba",Order of Canada
Fulton,Marion Fulton,"Birtle, Manitoba",Order of Canada
Fung,Lori Fung,"Vancouver, British Columbia",Order of Canada
Furlong,John Furlong,"Vancouver, British Columbia",Order of Canada
Furnival,George M. Furnival,"Calgary, Alberta",Order of Canada
Fyfe,Richard W. Fyfe,"Fort Saskatchewan, Alberta",Order of Canada
Fyfe,William S. Fyfe,"London, Ontario",Order of Canada
Fyke,Kenneth Fyke,"Victoria, British Columbia",Order of Canada
Gaboury,Étienne Gaboury,"Winnipeg, Manitoba",Order of Canada
Gage,Walter H. Gage,"Vancouver, British Columbia",Order of Canada
Gagliano,Gaetano Gagliano,"Concord, Ontario",Order of Canada
Gagn,Aimé Gagné,"Montréal, Quebec",Order of Canada
Gagn,Michel Gagné,"Edmundston, New Brunswick",Order of Canada
Gagn,Roland Gagné,"Granby, Quebec",Order of Canada
Gagnier,Claire Gagnier,"Laval, Quebec",Order of Canada
Gagnon,André Gagnon,"Montréal, Quebec",Order of Canada
Gagnon,André Gagnon,"Québec, Quebec",Order of Canada
Gagnon,Claude Gagnon,"Québec, Quebec",Order of Canada
Gagnon,Denis Gagnon,"Québec, Quebec",Order of Canada
Gagnon,Édouard Gagnon,"Montréal, Quebec",Order of Canada
Gagnon,François-Marc Gagnon,"Montréal, Quebec",Order of Canada
Gagnon,Gérard Gagnon,"Ottawa, Ontario",Order of Canada
Gagnon,Jean-Louis Gagnon,"Québec, Quebec",Order of Canada
Gagnon Pratte,France Gagnon Pratte,"Montréal, Quebec",Order of Canada
Gagnon-Dionne,Claudette Gagnon-Dionne,"Sillery, Quebec",Order of Canada
Gairey,Harry Ralph Gairey,"Toronto, Ontario",Order of Canada
Gajjar,Jay Gajjar,"Mississauga, Ontario",Order of Canada
Galarneau,Roland Galarneau,"Hull, Quebec",Order of Canada
Galbraith,James Douglas Galbraith,"Victoria, British Columbia",Order of Canada
Galbraith,John Kenneth Galbraith,"Cambridge, Massachussetts",Order of Canada
Galbraith,Sheldon Galbraith,"Aurora, Ontario",Order of Canada
Galdikas,Biruté M.F. Galdikas,"Burnaby, British Columbia",Order of Canada
Gale,George Alexander Gale,"Toronto, Ontario",Order of Canada
Galipeault,André Jacques Galipeault,"Toronto, Ontario",Order of Canada
Gall,Gerald L. Gall,"St. Albert, Alberta",Order of Canada
Gallagher,John Patrick Gallagher,"Calgary, Alberta",Order of Canada
Gallagher,Paul Gallagher,"North Vancouver, British Columbia",Order of Canada
Gallant,Clara Gallant,"Wellington Station, Prince Edward Island",Order of Canada
Gallant,Corinne Gallant,"Dieppe, New Brunswick",Order of Canada
Gallant,J. Albert Gallant,"Summerside, Prince Edward Island",Order of Canada
Gallant,Jean Pierre Edgar Gallant,"Ottawa, Ontario",Order of Canada
Gallant,Lennie Gallant,"Halifax, Nova Scotia",Order of Canada
Gallant,Lorette Gallant,"Dieppe, New Brunswick",Order of Canada
Gallant,Mavis Gallant,Paris,Order of Canada
Gallaway,Marguerite A. Gallaway,"Estevan, Saskatchewan",Order of Canada
Gamble,Alvan Gamble,"Ottawa, Ontario",Order of Canada
Gamble,William Alastair Gamble,"Ottawa, Ontario",Order of Canada
Gamelin,Hormisdas Gamelin,"La Prairie, Quebec",Order of Canada
Ganong,David A. Ganong,"St. Stephen, New Brunswick",Order of Canada
Ganong,R. Whidden Ganong,"St. Stephen, New Brunswick",Order of Canada
Garant,Serge Garant,"Montréal, Quebec",Order of Canada
Garden,William Garden,"Sidney, British Columbia",Order of Canada
Gardener,Michael Gardener,"Iqaluit, Nunavut",Order of Canada
Gardiner,George R. Gardiner,"Toronto, Ontario",Order of Canada
Gardiner,Helen E. Gardiner,"Caledon East, Ontario",Order of Canada
Gardiner,Janet C. Gardiner,"St. John's, Newfoundland and Labrador",Order of Canada
Gardiner,Joseph Daniel (Don) Gardiner,"Halifax, Nova Scotia",Order of Canada
Gardiner,Melvin Gardiner,"Merrickville, Ontario",Order of Canada
Gardiner,W. Douglas H. Gardiner,"Vancouver, British Columbia",Order of Canada
Gardner,Joseph A.F. Gardner,"Vancouver, British Columbia",Order of Canada
Gardner,Zoie Gardner,"Edmonton, Alberta",Order of Canada
Gareau,Arthur Gareau,"St-Jérôme, Quebec",Order of Canada
Garfinkel,Paul E. Garfinkel,"Toronto, Ontario",Order of Canada
Gariépy,Pierre Eugène Gariépy,"Edmonton, Alberta",Order of Canada
